user_id,month_x,duration,message_count,totalcost_calls,mb_used,totalcost_messages,totalcost
1191,8.0,373.52,14.0,0.14,12890.03,69.23021,168.31951999999998
1191,8.0,373.52,14.0,0.14,12890.03,69.23021,178.11564
1191,8.0,373.52,14.0,0.14,12890.03,69.23021,143.10541
1191,8.0,373.52,14.0,0.14,12890.03,69.23021,181.57589
1191,8.0,373.52,14.0,0.14,12890.03,69.23021,155.78602
1191,8.0,373.52,14.0,0.14,12890.03,69.23021,154.87526
1191,8.0,373.52,14.0,0.14,12890.03,69.23021,136.92232
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,125.92536
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,168.31951999999998
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,178.11564
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,143.10541
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,181.57589
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,155.78602
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,154.87526
1191,9.0,415.08,13.0,0.13,18327.87,107.29509,136.92232
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,125.92536
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,168.31951999999998
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,178.11564
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,143.10541
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,181.57589
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,155.78602
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,154.87526
1191,10.0,543.52,15.0,0.15,14457.26,80.20082000000001,136.92232
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,125.92536
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,168.31951999999998
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,178.11564
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,143.10541
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,181.57589
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,155.78602
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,154.87526
1191,11.0,398.14,10.0,0.1,14541.98,80.79386,136.92232
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,125.92536
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,168.31951999999998
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,178.11564
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,143.10541
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,181.57589
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,155.78602
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,154.87526
1191,12.0,590.65,10.0,0.1,11702.26,60.91582,136.92232
1192,10.0,407.59,25.0,0.75,8520.78,8.02078,40.99848
1192,10.0,407.59,25.0,0.75,8520.78,8.02078,29.48091
1192,10.0,407.59,25.0,0.75,8520.78,8.02078,29.77222
1192,11.0,542.78,34.0,1.02,7677.51,7.177510000000001,40.99848
1192,11.0,542.78,34.0,1.02,7677.51,7.177510000000001,29.48091
1192,11.0,542.78,34.0,1.02,7677.51,7.177510000000001,29.77222
1192,12.0,557.56,25.0,0.75,7795.42,7.29542,40.99848
1192,12.0,557.56,25.0,0.75,7795.42,7.29542,29.48091
1192,12.0,557.56,25.0,0.75,7795.42,7.29542,29.77222
1193,7.0,168.25,51.0,1.53,14158.63,13.65863,40.23613
1193,7.0,168.25,51.0,1.53,14158.63,13.65863,47.81918
1193,7.0,168.25,51.0,1.53,14158.63,13.65863,42.39889
1193,7.0,168.25,51.0,1.53,14158.63,13.65863,48.791990000000006
1193,7.0,168.25,51.0,1.53,14158.63,13.65863,42.62246
1193,7.0,168.25,51.0,1.53,14158.63,13.65863,45.67448
1193,8.0,221.42,73.0,2.19,19486.58,18.986580000000004,40.23613
1193,8.0,221.42,73.0,2.19,19486.58,18.986580000000004,47.81918
1193,8.0,221.42,73.0,2.19,19486.58,18.986580000000004,42.39889
1193,8.0,221.42,73.0,2.19,19486.58,18.986580000000004,48.791990000000006
1193,8.0,221.42,73.0,2.19,19486.58,18.986580000000004,42.62246
1193,8.0,221.42,73.0,2.19,19486.58,18.986580000000004,45.67448
1193,9.0,185.12,58.0,1.74,15605.29,15.105290000000002,40.23613
1193,9.0,185.12,58.0,1.74,15605.29,15.105290000000002,47.81918
1193,9.0,185.12,58.0,1.74,15605.29,15.105290000000002,42.39889
1193,9.0,185.12,58.0,1.74,15605.29,15.105290000000002,48.791990000000006
1193,9.0,185.12,58.0,1.74,15605.29,15.105290000000002,42.62246
1193,9.0,185.12,58.0,1.74,15605.29,15.105290000000002,45.67448
1193,10.0,256.1,55.0,1.65,19958.99,19.458990000000004,40.23613
1193,10.0,256.1,55.0,1.65,19958.99,19.458990000000004,47.81918
1193,10.0,256.1,55.0,1.65,19958.99,19.458990000000004,42.39889
1193,10.0,256.1,55.0,1.65,19958.99,19.458990000000004,48.791990000000006
1193,10.0,256.1,55.0,1.65,19958.99,19.458990000000004,42.62246
1193,10.0,256.1,55.0,1.65,19958.99,19.458990000000004,45.67448
1193,11.0,129.27,57.0,1.71,17534.36,17.03436,40.23613
1193,11.0,129.27,57.0,1.71,17534.36,17.03436,47.81918
1193,11.0,129.27,57.0,1.71,17534.36,17.03436,42.39889
1193,11.0,129.27,57.0,1.71,17534.36,17.03436,48.791990000000006
1193,11.0,129.27,57.0,1.71,17534.36,17.03436,42.62246
1193,11.0,129.27,57.0,1.71,17534.36,17.03436,45.67448
1193,12.0,254.19,64.0,1.92,16628.78,16.12878,40.23613
1193,12.0,254.19,64.0,1.92,16628.78,16.12878,47.81918
1193,12.0,254.19,64.0,1.92,16628.78,16.12878,42.39889
1193,12.0,254.19,64.0,1.92,16628.78,16.12878,48.791990000000006
1193,12.0,254.19,64.0,1.92,16628.78,16.12878,42.62246
1193,12.0,254.19,64.0,1.92,16628.78,16.12878,45.67448
1195,9.0,133.92,25.0,0.75,4214.45,3.71445,28.48205
1195,9.0,133.92,25.0,0.75,4214.45,3.71445,40.45846
1195,9.0,133.92,25.0,0.75,4214.45,3.71445,43.416410000000006
1195,9.0,133.92,25.0,0.75,4214.45,3.71445,39.48658
1195,10.0,625.53,119.0,3.57,13622.56,13.122560000000002,28.48205
1195,10.0,625.53,119.0,3.57,13622.56,13.122560000000002,40.45846
1195,10.0,625.53,119.0,3.57,13622.56,13.122560000000002,43.416410000000006
1195,10.0,625.53,119.0,3.57,13622.56,13.122560000000002,39.48658
1195,11.0,573.57,121.0,3.63,18079.31,17.579310000000003,28.48205
1195,11.0,573.57,121.0,3.63,18079.31,17.579310000000003,40.45846
1195,11.0,573.57,121.0,3.63,18079.31,17.579310000000003,43.416410000000006
1195,11.0,573.57,121.0,3.63,18079.31,17.579310000000003,39.48658
1195,12.0,657.63,123.0,3.69,11567.68,11.06768,28.48205
1195,12.0,657.63,123.0,3.69,11567.68,11.06768,40.45846
1195,12.0,657.63,123.0,3.69,11567.68,11.06768,43.416410000000006
1195,12.0,657.63,123.0,3.69,11567.68,11.06768,39.48658
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,114.06617
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,194.7141
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,261.44646
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,220.88068
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,217.34798
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,228.10629
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,180.77185
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,259.87422000000004
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,195.4334
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,232.69643
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,175.86792000000003
1196,1.0,247.59,23.0,0.23,8908.61,41.36027000000001,192.12576
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,114.06617
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,194.7141
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,261.44646
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,220.88068
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,217.34798
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,228.10629
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,180.77185
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,259.87422000000004
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,195.4334
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,232.69643
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,175.86792000000003
1196,2.0,488.77,23.0,0.23,20085.2,119.5964,192.12576
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,114.06617
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,194.7141
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,261.44646
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,220.88068
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,217.34798
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,228.10629
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,180.77185
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,259.87422000000004
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,195.4334
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,232.69643
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,175.86792000000003
1196,3.0,572.9300000000001,26.0,0.26,29493.88,185.45716,192.12576
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,114.06617
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,194.7141
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,261.44646
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,220.88068
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,217.34798
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,228.10629
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,180.77185
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,259.87422000000004
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,195.4334
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,232.69643
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,175.86792000000003
1196,4.0,462.2,30.0,0.3,23851.24,145.95868000000002,192.12576
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,114.06617
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,194.7141
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,261.44646
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,220.88068
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,217.34798
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,228.10629
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,180.77185
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,259.87422000000004
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,195.4334
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,232.69643
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,175.86792000000003
1196,5.0,404.26,30.0,0.3,23429.34,143.00538,192.12576
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,114.06617
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,194.7141
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,261.44646
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,220.88068
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,217.34798
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,228.10629
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,180.77185
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,259.87422000000004
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,195.4334
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,232.69643
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,175.86792000000003
1196,6.0,608.0699999999999,34.0,0.34,24669.37,151.68559,192.12576
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,114.06617
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,194.7141
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,261.44646
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,220.88068
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,217.34798
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,228.10629
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,180.77185
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,259.87422000000004
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,195.4334
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,232.69643
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,175.86792000000003
1196,7.0,531.79,28.0,0.28,18024.85,105.17395,192.12576
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,114.06617
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,194.7141
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,261.44646
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,220.88068
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,217.34798
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,228.10629
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,180.77185
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,259.87422000000004
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,195.4334
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,232.69643
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,175.86792000000003
1196,8.0,559.76,27.0,0.27,29286.66,184.00662,192.12576
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,114.06617
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,194.7141
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,261.44646
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,220.88068
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,217.34798
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,228.10629
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,180.77185
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,259.87422000000004
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,195.4334
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,232.69643
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,175.86792000000003
1196,9.0,534.8199999999999,29.0,0.29,20113.6,119.7952,192.12576
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,114.06617
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,194.7141
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,261.44646
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,220.88068
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,217.34798
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,228.10629
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,180.77185
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,259.87422000000004
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,195.4334
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,232.69643
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,175.86792000000003
1196,10.0,481.13,36.0,0.36,25503.59,157.52513,192.12576
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,114.06617
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,194.7141
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,261.44646
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,220.88068
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,217.34798
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,228.10629
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,180.77185
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,259.87422000000004
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,195.4334
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,232.69643
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,175.86792000000003
1196,11.0,524.1899999999999,31.0,0.31,17330.86,100.31602,192.12576
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,114.06617
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,194.7141
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,261.44646
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,220.88068
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,217.34798
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,228.10629
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,180.77185
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,259.87422000000004
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,195.4334
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,232.69643
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,175.86792000000003
1196,12.0,637.96,24.0,0.24,19500.88,115.50616,192.12576
1197,11.0,566.13,11.0,0.3299999999999999,11032.6,10.5326,32.8465
1197,11.0,566.13,11.0,0.3299999999999999,11032.6,10.5326,44.60755
1197,12.0,743.91,11.0,0.3299999999999999,17460.25,16.960250000000002,32.8465
1197,12.0,743.91,11.0,0.3299999999999999,17460.25,16.960250000000002,44.60755
1198,9.0,403.34,7.0,0.21,13162.26,12.66226,44.97246
1198,9.0,403.34,7.0,0.21,13162.26,12.66226,53.8189
1198,9.0,403.34,7.0,0.21,13162.26,12.66226,45.89818
1198,9.0,403.34,7.0,0.21,13162.26,12.66226,38.75201
1198,10.0,338.41,11.0,0.3299999999999999,23836.6,23.3366,44.97246
1198,10.0,338.41,11.0,0.3299999999999999,23836.6,23.3366,53.8189
1198,10.0,338.41,11.0,0.3299999999999999,23836.6,23.3366,45.89818
1198,10.0,338.41,11.0,0.3299999999999999,23836.6,23.3366,38.75201
1198,11.0,395.22,6.0,0.18,14361.58,13.86158,44.97246
1198,11.0,395.22,6.0,0.18,14361.58,13.86158,53.8189
1198,11.0,395.22,6.0,0.18,14361.58,13.86158,45.89818
1198,11.0,395.22,6.0,0.18,14361.58,13.86158,38.75201
1198,12.0,257.97,12.0,0.36,11152.91,10.65291,44.97246
1198,12.0,257.97,12.0,0.36,11152.91,10.65291,53.8189
1198,12.0,257.97,12.0,0.36,11152.91,10.65291,45.89818
1198,12.0,257.97,12.0,0.36,11152.91,10.65291,38.75201
1199,8.0,370.66,80.0,0.8,13361.35,72.52945,147.03605
1199,8.0,370.66,80.0,0.8,13361.35,72.52945,163.58891
1199,8.0,370.66,80.0,0.8,13361.35,72.52945,204.24105000000003
1199,8.0,370.66,80.0,0.8,13361.35,72.52945,225.87658
1199,8.0,370.66,80.0,0.8,13361.35,72.52945,141.24983
1199,9.0,406.62,71.0,0.71,15687.53,88.81271,147.03605
1199,9.0,406.62,71.0,0.71,15687.53,88.81271,163.58891
1199,9.0,406.62,71.0,0.71,15687.53,88.81271,204.24105000000003
1199,9.0,406.62,71.0,0.71,15687.53,88.81271,225.87658
1199,9.0,406.62,71.0,0.71,15687.53,88.81271,141.24983
1199,10.0,481.1,72.0,0.72,21387.15,128.71005000000002,147.03605
1199,10.0,481.1,72.0,0.72,21387.15,128.71005000000002,163.58891
1199,10.0,481.1,72.0,0.72,21387.15,128.71005000000002,204.24105000000003
1199,10.0,481.1,72.0,0.72,21387.15,128.71005000000002,225.87658
1199,10.0,481.1,72.0,0.72,21387.15,128.71005000000002,141.24983
1199,11.0,553.42,61.0,0.61,24390.34,149.73238,147.03605
1199,11.0,553.42,61.0,0.61,24390.34,149.73238,163.58891
1199,11.0,553.42,61.0,0.61,24390.34,149.73238,204.24105000000003
1199,11.0,553.42,61.0,0.61,24390.34,149.73238,225.87658
1199,11.0,553.42,61.0,0.61,24390.34,149.73238,141.24983
1199,12.0,410.72,67.0,0.67,12496.09,66.47263000000001,147.03605
1199,12.0,410.72,67.0,0.67,12496.09,66.47263000000001,163.58891
1199,12.0,410.72,67.0,0.67,12496.09,66.47263000000001,204.24105000000003
1199,12.0,410.72,67.0,0.67,12496.09,66.47263000000001,225.87658
1199,12.0,410.72,67.0,0.67,12496.09,66.47263000000001,141.24983
1200,11.0,33.76,4.0,0.12,4134.23,3.63423,24.76703
1200,11.0,33.76,4.0,0.12,4134.23,3.63423,37.24804
1200,12.0,544.03,33.0,0.99,15437.14,14.93714,24.76703
1200,12.0,544.03,33.0,0.99,15437.14,14.93714,37.24804
1201,6.0,239.67,7.0,0.21,23907.01,23.40701,50.80711
1201,6.0,239.67,7.0,0.21,23907.01,23.40701,60.99991
1201,6.0,239.67,7.0,0.21,23907.01,23.40701,54.18834
1201,6.0,239.67,7.0,0.21,23907.01,23.40701,56.35317
1201,6.0,239.67,7.0,0.21,23907.01,23.40701,61.51691
1201,6.0,239.67,7.0,0.21,23907.01,23.40701,68.82109
1201,6.0,239.67,7.0,0.21,23907.01,23.40701,54.584120000000006
1201,7.0,481.72,4.0,0.12,26928.31,26.428310000000003,50.80711
1201,7.0,481.72,4.0,0.12,26928.31,26.428310000000003,60.99991
1201,7.0,481.72,4.0,0.12,26928.31,26.428310000000003,54.18834
1201,7.0,481.72,4.0,0.12,26928.31,26.428310000000003,56.35317
1201,7.0,481.72,4.0,0.12,26928.31,26.428310000000003,61.51691
1201,7.0,481.72,4.0,0.12,26928.31,26.428310000000003,68.82109
1201,7.0,481.72,4.0,0.12,26928.31,26.428310000000003,54.584120000000006
1201,8.0,593.86,6.0,0.18,31692.54,31.19254,50.80711
1201,8.0,593.86,6.0,0.18,31692.54,31.19254,60.99991
1201,8.0,593.86,6.0,0.18,31692.54,31.19254,54.18834
1201,8.0,593.86,6.0,0.18,31692.54,31.19254,56.35317
1201,8.0,593.86,6.0,0.18,31692.54,31.19254,61.51691
1201,8.0,593.86,6.0,0.18,31692.54,31.19254,68.82109
1201,8.0,593.86,6.0,0.18,31692.54,31.19254,54.584120000000006
1201,9.0,389.36,4.0,0.12,25052.37,24.55237,50.80711
1201,9.0,389.36,4.0,0.12,25052.37,24.55237,60.99991
1201,9.0,389.36,4.0,0.12,25052.37,24.55237,54.18834
1201,9.0,389.36,4.0,0.12,25052.37,24.55237,56.35317
1201,9.0,389.36,4.0,0.12,25052.37,24.55237,61.51691
1201,9.0,389.36,4.0,0.12,25052.37,24.55237,68.82109
1201,9.0,389.36,4.0,0.12,25052.37,24.55237,54.584120000000006
1201,10.0,429.04,8.0,0.24,28905.71,28.40571,50.80711
1201,10.0,429.04,8.0,0.24,28905.71,28.40571,60.99991
1201,10.0,429.04,8.0,0.24,28905.71,28.40571,54.18834
1201,10.0,429.04,8.0,0.24,28905.71,28.40571,56.35317
1201,10.0,429.04,8.0,0.24,28905.71,28.40571,61.51691
1201,10.0,429.04,8.0,0.24,28905.71,28.40571,68.82109
1201,10.0,429.04,8.0,0.24,28905.71,28.40571,54.584120000000006
1201,11.0,433.66,8.0,0.24,36071.29,35.571290000000005,50.80711
1201,11.0,433.66,8.0,0.24,36071.29,35.571290000000005,60.99991
1201,11.0,433.66,8.0,0.24,36071.29,35.571290000000005,54.18834
1201,11.0,433.66,8.0,0.24,36071.29,35.571290000000005,56.35317
1201,11.0,433.66,8.0,0.24,36071.29,35.571290000000005,61.51691
1201,11.0,433.66,8.0,0.24,36071.29,35.571290000000005,68.82109
1201,11.0,433.66,8.0,0.24,36071.29,35.571290000000005,54.584120000000006
1201,12.0,354.53000000000003,10.0,0.3,24148.22,23.64822,50.80711
1201,12.0,354.53000000000003,10.0,0.3,24148.22,23.64822,60.99991
1201,12.0,354.53000000000003,10.0,0.3,24148.22,23.64822,54.18834
1201,12.0,354.53000000000003,10.0,0.3,24148.22,23.64822,56.35317
1201,12.0,354.53000000000003,10.0,0.3,24148.22,23.64822,61.51691
1201,12.0,354.53000000000003,10.0,0.3,24148.22,23.64822,68.82109
1201,12.0,354.53000000000003,10.0,0.3,24148.22,23.64822,54.584120000000006
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,21.95973
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,40.44892
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,35.57289
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,46.65627
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,45.4693
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,51.0887
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,39.18946
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,42.05833
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,41.15877
1203,3.0,37.39,3.0,0.09,1248.0299999999995,0.7480299999999998,46.99362
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,21.95973
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,40.44892
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,35.57289
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,46.65627
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,45.4693
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,51.0887
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,39.18946
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,42.05833
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,41.15877
1203,4.0,542.39,53.0,1.59,18087.22,17.587220000000002,46.99362
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,21.95973
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,40.44892
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,35.57289
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,46.65627
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,45.4693
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,51.0887
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,39.18946
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,42.05833
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,41.15877
1203,5.0,528.58,63.0,1.89,13325.49,12.82549,46.99362
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,21.95973
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,40.44892
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,35.57289
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,46.65627
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,45.4693
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,51.0887
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,39.18946
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,42.05833
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,41.15877
1203,6.0,419.71,34.0,1.02,13544.97,13.04497,46.99362
1203,7.0,412.85,58.0,1.74,11843.8,11.3438,21.95973
1203,7.0,412.85,58.0,1.74,11843.8,11.3438,40.44892
1203,7.0,412.85,58.0,1.74,11843.8,11.3438,35.57289
1203,7.0,412.85,58.0,1.74,11843.8,11.3438,46.65627
1203,7.0,412.85,58.0,1.74,11843.8,11.3438,45.4693
